Evolution,Iteration,Chromosome,Fitness
0,20,"[-98.647, -21.01, -22.22, -47.07, -94.4569, 56.1614, 0.68, 51.33, 77.79]",49376
0,20,"[-46.0746, -21.01, -22.22, -47.07, -94.4569, 56.1614, 0.68, 51.33, 77.79]",28768
0,20,"[-0.95, -21.01, -22.22, -47.07, 18.95, 56.1614, 0.68, 51.33, 77.79]",27775
0,20,"[-0.95, -21.01, -22.22, -47.07, -94.4569, 56.1614, 0.68, 51.33, -37.1684]",26699
0,20,"[-10.6215, -21.01, -22.22, -47.07, 95.6958, 81.88, 9.17, 64.5, -15.8941]",12825
0,21,"[-46.0746, -21.01, -22.22, -47.07, 95.6958, 81.88, 9.17, 64.5, -15.8941]",100577
0,21,"[-0.95, -21.01, -22.22, -47.07, -84.6, 81.88, 47.5819, 64.5, 94.49]",100536
0,21,"[-0.95, -21.01, -22.22, -47.07, 18.95, 56.1614, 0.68, 51.33, 77.79]",100535
0,21,"[-0.95, -21.01, -22.22, -47.07, -94.4569, 56.1614, 0.68, 51.33, 77.79]",100534
0,21,"[-0.95, -21.01, -22.22, -47.7105, -94.4569, 56.1614, 0.68, 51.33, -37.1684]",100527
0,21,"[-0.95, -21.01, -22.22, -47.07, 18.95, 56.1614, 0.68, 51.33, 77.79]",100525
0,21,"[-46.0746, -21.01, -22.22, -47.07, -84.6, 81.88, 47.5819, 64.5, 94.49]",100512
0,21,"[-0.95, -21.01, -22.22, -47.07, -94.4569, 56.1614, 0.68, 51.33, -37.1684]",79436
0,21,"[-0.95, -21.01, -22.22, -47.07, -94.4569, 56.1614, 0.68, 51.33, -37.1684]",67019
0,21,"[-46.0746, -21.01, -22.22, -47.07, -94.4569, 56.1614, 0.68, 51.33, 77.79]",58239
0,21,"[-46.0746, -21.01, -22.22, -47.07, -94.4569, 56.1614, 0.68, 51.33, -37.1684]",56848
0,21,"[-0.95, -21.01, -22.22, -47.07, 95.6958, 81.88, 9.17, 64.5, -15.8941]",48119
0,22,"[-46.0746, -21.01, -22.22, -47.07, 95.6958, 81.88, 9.17, 64.5, -15.8941]",100577
0,22,"[-0.95, -21.01, -22.22, -47.07, -84.6, 81.88, 47.5819, 64.5, 94.49]",100536
0,22,"[-0.95, -21.01, -22.22, -47.07, 18.95, 56.1614, 0.68, 51.33, 77.79]",100535
0,22,"[-0.95, -21.01, -22.22, -47.07, -94.4569, 56.1614, 0.68, 51.33, 77.79]",100534
0,22,"[-0.95, -21.01, -22.22, -47.7105, -94.4569, 56.1614, 0.68, 51.33, -37.1684]",100527
0,22,"[-0.95, -21.01, -22.22, -47.07, 18.95, 56.1614, 0.68, 51.33, 77.79]",100525
0,22,"[-0.95, -21.01, -22.22, -47.7105, -94.4569, 56.1614, 0.68, 51.33, -37.1684]",98676
0,22,"[-0.95, -21.01, -22.22, -47.07, -94.4569, 56.1614, 0.68, 51.33, -37.1684]",38724
0,22,"[-0.95, -21.01, -22.22, -47.7105, 9.3541, 81.88, 9.17, 64.5, -15.8941]",36973
0,22,"[-0.95, -21.01, -22.22, -47.7105, 45.5222, 56.1614, 0.68, 51.33, 77.79]",31295
0,22,"[-0.95, -21.01, -22.22, -47.07, -94.4569, 56.1614, 0.68, 51.33, 77.79]",24409
0,22,"[-0.95, -21.01, -22.22, -47.07, -84.6, 81.88, 47.5819, 64.5, 94.49]",23757
0,23,"[-46.0746, -21.01, -22.22, -47.07, 95.6958, 81.88, 9.17, 64.5, -15.8941]",100577
0,23,"[-0.95, -21.01, -22.22, -47.07, -84.6, 81.88, 47.5819, 64.5, 94.49]",100536
0,23,"[-0.95, -21.01, -22.22, -47.07, 18.95, 56.1614, 0.68, 51.33, 77.79]",100535
0,23,"[-0.95, -21.01, -22.22, -47.07, -94.4569, 56.1614, 0.68, 51.33, 77.79]",100534
0,23,"[-0.95, -21.01, -22.22, -47.7105, -94.4569, 56.1614, 0.68, 51.33, -37.1684]",100527
0,23,"[-0.95, -21.01, -22.22, -47.07, 18.95, 56.1614, 0.68, 51.33, 77.79]",100525
0,23,"[-0.95, -21.01, -22.22, -47.07, -84.6, 81.88, 47.5819, 64.5, 94.49]",100505
0,23,"[-0.95, -21.01, -22.22, -47.07, -94.4569, 56.1614, 0.68, 51.33, 77.79]",92270
0,23,"[-0.95, -21.01, -22.22, -47.7105, -94.4569, 56.1614, 0.68, 51.33, 77.79]",75901
0,23,"[-46.0746, -21.01, -22.22, -47.07, 45.5222, 56.1614, 0.68, 51.33, 77.79]",69714
0,23,"[-0.95, -21.01, -22.22, -47.7105, -94.4569, 56.1614, 0.68, 51.33, 77.79]",58142
0,23,"[-0.95, 29.0002, -22.22, -47.07, -94.4569, 56.1614, 0.68, 51.33, -37.1684]",51792
0,24,"[-46.0746, -21.01, -22.22, -47.07, 95.6958, 81.88, 9.17, 64.5, -15.8941]",100577
0,24,"[-0.95, -21.01, -22.22, -47.07, -84.6, 81.88, 47.5819, 64.5, 94.49]",100536
0,24,"[-0.95, -21.01, -22.22, -47.07, 18.95, 56.1614, 0.68, 51.33, 77.79]",100535
0,24,"[-0.95, -21.01, -22.22, -47.07, -94.4569, 56.1614, 0.68, 51.33, 77.79]",100534
0,24,"[-0.95, -21.01, -22.22, -47.7105, -94.4569, 56.1614, 0.68, 51.33, -37.1684]",100527
0,24,"[-0.95, -21.01, -22.22, -47.07, 18.95, 56.1614, 0.68, 51.33, 77.79]",100525
0,24,"[-0.95, -21.01, -22.22, -47.07, 18.95, 56.1614, -89.6802, 51.33, 77.79]",101113
0,24,"[-46.0746, -21.01, -22.22, -47.07, -84.6, 81.88, 47.5819, 64.5, 94.49]",57606
0,24,"[-46.0746, -21.01, -22.22, -47.07, -84.6, 81.88, 47.5819, 64.5, 94.49]",56655
0,24,"[-0.95, 29.0002, -22.22, -44.0236, 95.6958, 81.88, 9.17, 64.5, -15.8941]",52902
0,24,"[-0.95, -21.01, -22.22, -47.07, -94.4569, 56.1614, 0.68, 51.33, 77.79]",30576
0,24,"[27.0792, -21.01, -22.22, -47.07, 95.6958, 81.88, 9.17, 64.5, -15.8941]",28810
0,25,"[-0.95, -21.01, -22.22, -47.07, 18.95, 56.1614, -89.6802, 51.33, 77.79]",101113
0,25,"[-46.0746, -21.01, -22.22, -47.07, 95.6958, 81.88, 9.17, 64.5, -15.8941]",100577
0,25,"[-0.95, -21.01, -22.22, -47.07, -84.6, 81.88, 47.5819, 64.5, 94.49]",100536
0,25,"[-0.95, -21.01, -22.22, -47.07, 18.95, 56.1614, 0.68, 51.33, 77.79]",100535
0,25,"[-0.95, -21.01, -22.22, -47.07, -94.4569, 56.1614, 0.68, 51.33, 77.79]",100534
0,25,"[-0.95, -21.01, -22.22, -47.7105, -94.4569, 56.1614, 0.68, 51.33, -37.1684]",100527
0,25,"[-46.0746, -21.01, -22.22, -47.07, -94.4569, 56.1614, 0.68, 51.33, 77.79]",62651
0,25,"[-0.95, -21.01, -22.22, -47.07, -84.6, 81.88, 47.5819, 64.5, 94.49]",60812
0,25,"[-0.95, -21.01, -22.22, -45.5753, 18.95, 56.1614, -89.6802, 51.33, 77.79]",60126
0,25,"[-0.95, -21.01, -22.22, -47.7105, -29.9407, 56.1614, 79.104, 51.33, 77.79]",36878
0,25,"[-46.0746, -21.01, -22.22, -47.07, -84.6, 81.88, 47.5819, 64.5, 94.49]",25507
0,25,"[-0.95, -21.01, -22.22, -47.07, -84.6, 81.88, 27.9746, 64.5, 94.49]",23809
0,26,"[-0.95, -21.01, -22.22, -47.07, 18.95, 56.1614, -89.6802, 51.33, 77.79]",101113
0,26,"[-46.0746, -21.01, -22.22, -47.07, 95.6958, 81.88, 9.17, 64.5, -15.8941]",100577
0,26,"[-0.95, -21.01, -22.22, -47.07, -84.6, 81.88, 47.5819, 64.5, 94.49]",100536
0,26,"[-0.95, -21.01, -22.22, -47.07, 18.95, 56.1614, 0.68, 51.33, 77.79]",100535
0,26,"[-0.95, -21.01, -22.22, -47.07, -94.4569, 56.1614, 0.68, 51.33, 77.79]",100534
0,26,"[-0.95, -21.01, -22.22, -47.7105, -94.4569, 56.1614, 0.68, 51.33, -37.1684]",100527
0,26,"[-0.95, -21.01, -22.22, -54.6254, -94.4569, 56.1614, 0.68, 51.33, 77.79]",100527
0,26,"[-0.95, -21.01, -22.22, -45.5753, -94.4569, 56.1614, 0.68, 51.33, -37.1684]",100505
0,26,"[-0.95, -21.01, -22.22, -47.07, -84.6, 81.88, 57.1164, 64.5, 94.49]",65701
0,26,"[-0.95, -21.01, -22.22, -47.07, -84.6, 81.88, 47.5819, 64.5, 94.49]",57070
0,26,"[-0.95, -21.01, -22.22, -47.7105, -94.4569, 56.1614, 0.68, 51.33, 77.79]",51425
0,26,"[-0.95, -21.01, -22.22, -47.07, -94.4569, 56.1614, 0.68, 51.33, 77.79]",36864
0,27,"[-0.95, -21.01, -22.22, -47.07, 18.95, 93.26, 0.68, 51.33, 77.79]",100502
0,27,"[-0.95, -21.01, -22.22, -47.07, -84.6, 81.88, 9.17, 64.5, 94.49]",100517
0,27,"[-0.95, -21.01, -22.22, -47.07, 18.95, 56.1614, 0.68, 51.33, 77.79]",100513
0,27,"[-0.95, -21.01, -22.22, -47.07, -94.4569, 56.1614, 0.68, 51.33, 77.79]",100534
0,27,"[-0.95, -21.01, -22.22, -47.07, -84.6, 81.88, 47.5819, 64.5, 94.49]",100536
0,27,"[-46.0746, -21.01, -22.22, -47.07, 95.6958, 81.88, 9.17, 64.5, -15.8941]",100577
0,27,"[-0.95, 98.8631, -22.22, -47.07, 18.95, 56.1614, 7.8394, 51.33, 77.79]",100519
0,27,"[-0.95, -21.01, -22.22, -47.7105, -94.4569, 56.1614, 0.68, 51.33, -37.1684]",100527
0,27,"[-0.95, 11.0137, -22.22, -47.07, -94.4569, 56.1614, 0.68, 51.33, 77.79]",100502
0,27,"[-46.0746, -21.01, -22.22, -47.07, -84.6, 81.88, 47.5819, 64.5, 94.49]",100512
0,27,"[-0.95, -21.01, -22.22, -47.07, 18.95, 56.1614, -89.6802, 51.33, 77.79]",101113
0,27,"[-0.95, -21.01, -22.22, -54.6254, -94.4569, 56.1614, 0.68, 51.33, 77.79]",100527
0,28,"[-0.95, -21.01, -22.22, -47.07, 18.95, 93.26, 0.68, 51.33, 77.79]",100502
0,28,"[-0.95, -21.01, -22.22, -47.07, -84.6, 81.88, 9.17, 64.5, 94.49]",100517
0,28,"[-0.95, -21.01, -22.22, -47.07, 18.95, 56.1614, 0.68, 51.33, 77.79]",100513
0,28,"[-0.95, -21.01, -22.22, -47.07, -94.4569, 56.1614, 0.68, 51.33, 77.79]",100534
0,28,"[-0.95, -21.01, -22.22, -47.07, -84.6, 81.88, 47.5819, 64.5, 94.49]",100536
0,28,"[-46.0746, -21.01, -22.22, -47.07, 95.6958, 81.88, 9.17, 64.5, -15.8941]",100577
0,28,"[-0.95, 98.8631, -22.22, -47.07, 18.95, 56.1614, 7.8394, 51.33, 77.79]",100519
0,28,"[-0.95, -21.01, -22.22, -47.7105, -94.4569, 56.1614, 0.68, 51.33, -37.1684]",100527
0,28,"[-0.95, 11.0137, -22.22, -47.07, -94.4569, 56.1614, 0.68, 51.33, 77.79]",100502
0,28,"[-46.0746, -21.01, -22.22, -47.07, -84.6, 81.88, 47.5819, 64.5, 94.49]",100512
0,28,"[-0.95, -21.01, -22.22, -47.07, 18.95, 56.1614, -89.6802, 51.33, 77.79]",101113
0,28,"[-0.95, -21.01, -22.22, -54.6254, -94.4569, 56.1614, 0.68, 51.33, 77.79]",100527
0,29,"[-0.95, -21.01, -22.22, -47.07, 18.95, 93.26, 0.68, 51.33, 77.79]",100502
0,29,"[-0.95, -21.01, -22.22, -47.07, -84.6, 81.88, 9.17, 64.5, 94.49]",100517
0,29,"[-0.95, -21.01, -22.22, -47.07, 18.95, 56.1614, 0.68, 51.33, 77.79]",100513
0,29,"[-0.95, -21.01, -22.22, -47.07, -94.4569, 56.1614, 0.68, 51.33, 77.79]",100534
0,29,"[-0.95, -21.01, -22.22, -47.07, -84.6, 81.88, 47.5819, 64.5, 94.49]",100536
0,29,"[-46.0746, -21.01, -22.22, -47.07, 95.6958, 81.88, 9.17, 64.5, -15.8941]",100577
0,29,"[-0.95, 98.8631, -22.22, -47.07, 18.95, 56.1614, 7.8394, 51.33, 77.79]",100519
0,29,"[-0.95, -21.01, -22.22, -47.7105, -94.4569, 56.1614, 0.68, 51.33, -37.1684]",100527
0,29,"[-0.95, 11.0137, -22.22, -47.07, -94.4569, 56.1614, 0.68, 51.33, 77.79]",100502
0,29,"[-46.0746, -21.01, -22.22, -47.07, -84.6, 81.88, 47.5819, 64.5, 94.49]",100512
0,29,"[-0.95, -21.01, -22.22, -47.07, 18.95, 56.1614, -89.6802, 51.33, 77.79]",101113
0,29,"[-0.95, -21.01, -22.22, -54.6254, -94.4569, 56.1614, 0.68, 51.33, 77.79]",100527
0,30,"[-0.95, -21.01, -22.22, -47.07, 18.95, 93.26, 0.68, 51.33, 77.79]",100502
0,30,"[-0.95, -21.01, -22.22, -47.07, -84.6, 81.88, 9.17, 64.5, 94.49]",100517
0,30,"[-0.95, -21.01, -22.22, -47.07, 18.95, 56.1614, 0.68, 51.33, 77.79]",100513
0,30,"[-0.95, -21.01, -22.22, -47.07, -94.4569, 56.1614, 0.68, 51.33, 77.79]",100534
0,30,"[-0.95, -21.01, -22.22, -47.07, -84.6, 81.88, 47.5819, 64.5, 94.49]",100536
0,30,"[-46.0746, -21.01, -22.22, -47.07, 95.6958, 81.88, 9.17, 64.5, -15.8941]",100577
0,30,"[-0.95, 98.8631, -22.22, -47.07, 18.95, 56.1614, 7.8394, 51.33, 77.79]",100519
0,30,"[-0.95, -21.01, -22.22, -47.7105, -94.4569, 56.1614, 0.68, 51.33, -37.1684]",100527
0,30,"[-0.95, 11.0137, -22.22, -47.07, -94.4569, 56.1614, 0.68, 51.33, 77.79]",100502
0,30,"[-46.0746, -21.01, -22.22, -47.07, -84.6, 81.88, 47.5819, 64.5, 94.49]",100512
0,30,"[-0.95, -21.01, -22.22, -47.07, 18.95, 56.1614, -89.6802, 51.33, 77.79]",101113
0,30,"[-0.95, -21.01, -22.22, -54.6254, -94.4569, 56.1614, 0.68, 51.33, 77.79]",100527
0,31,"[-0.95, -21.01, -22.22, -47.07, 18.95, 93.26, 0.68, 51.33, 77.79]",100502
0,31,"[-0.95, -21.01, -22.22, -47.07, -84.6, 81.88, 9.17, 64.5, 94.49]",100517
0,31,"[-0.95, -21.01, -22.22, -47.07, 18.95, 56.1614, 0.68, 51.33, 77.79]",100513
0,31,"[-0.95, -21.01, -22.22, -47.07, -94.4569, 56.1614, 0.68, 51.33, 77.79]",100534
0,31,"[-0.95, -21.01, -22.22, -47.07, -84.6, 81.88, 47.5819, 64.5, 94.49]",100536
0,31,"[-46.0746, -21.01, -22.22, -47.07, 95.6958, 81.88, 9.17, 64.5, -15.8941]",100577
0,31,"[-0.95, 98.8631, -22.22, -47.07, 18.95, 56.1614, 7.8394, 51.33, 77.79]",100519
0,31,"[-0.95, -21.01, -22.22, -47.7105, -94.4569, 56.1614, 0.68, 51.33, -37.1684]",100527
0,31,"[-0.95, 11.0137, -22.22, -47.07, -94.4569, 56.1614, 0.68, 51.33, 77.79]",100502
0,31,"[-46.0746, -21.01, -22.22, -47.07, -84.6, 81.88, 47.5819, 64.5, 94.49]",100512
0,31,"[-0.95, -21.01, -22.22, -47.07, 18.95, 56.1614, -89.6802, 51.33, 77.79]",101113
0,31,"[-0.95, -21.01, -22.22, -54.6254, -94.4569, 56.1614, 0.68, 51.33, 77.79]",100527
0,32,"[-0.95, -21.01, -22.22, -47.07, 18.95, 93.26, 0.68, 51.33, 77.79]",100502
0,32,"[-0.95, -21.01, -22.22, -47.07, -84.6, 81.88, 9.17, 64.5, 94.49]",100517
0,32,"[-0.95, -21.01, -22.22, -47.07, 18.95, 56.1614, 0.68, 51.33, 77.79]",100513
0,32,"[-0.95, -21.01, -22.22, -47.07, -94.4569, 56.1614, 0.68, 51.33, 77.79]",100534
0,32,"[-0.95, -21.01, -22.22, -47.07, -84.6, 81.88, 47.5819, 64.5, 94.49]",100536
0,32,"[-46.0746, -21.01, -22.22, -47.07, 95.6958, 81.88, 9.17, 64.5, -15.8941]",100577
0,32,"[-0.95, 98.8631, -22.22, -47.07, 18.95, 56.1614, 7.8394, 51.33, 77.79]",100519
0,32,"[-0.95, -21.01, -22.22, -47.7105, -94.4569, 56.1614, 0.68, 51.33, -37.1684]",100527
0,32,"[-0.95, 11.0137, -22.22, -47.07, -94.4569, 56.1614, 0.68, 51.33, 77.79]",100502
0,32,"[-46.0746, -21.01, -22.22, -47.07, -84.6, 81.88, 47.5819, 64.5, 94.49]",100512
0,32,"[-0.95, -21.01, -22.22, -47.07, 18.95, 56.1614, -89.6802, 51.33, 77.79]",101113
0,32,"[-0.95, -21.01, -22.22, -54.6254, -94.4569, 56.1614, 0.68, 51.33, 77.79]",100527
0,33,"[-0.95, -21.01, -22.22, -47.07, 18.95, 93.26, 0.68, 51.33, 77.79]",100502
0,33,"[-0.95, -21.01, -22.22, -47.07, -84.6, 81.88, 9.17, 64.5, 94.49]",100517
0,33,"[-0.95, -21.01, -22.22, -47.07, 18.95, 56.1614, 0.68, 51.33, 77.79]",100513
0,33,"[-0.95, -21.01, -22.22, -47.07, -94.4569, 56.1614, 0.68, 51.33, 77.79]",100534
0,33,"[-0.95, -21.01, -22.22, -47.07, -84.6, 81.88, 47.5819, 64.5, 94.49]",100536
0,33,"[-46.0746, -21.01, -22.22, -47.07, 95.6958, 81.88, 9.17, 64.5, -15.8941]",100577
0,33,"[-0.95, 98.8631, -22.22, -47.07, 18.95, 56.1614, 7.8394, 51.33, 77.79]",100519
0,33,"[-0.95, -21.01, -22.22, -47.7105, -94.4569, 56.1614, 0.68, 51.33, -37.1684]",100527
0,33,"[-0.95, 11.0137, -22.22, -47.07, -94.4569, 56.1614, 0.68, 51.33, 77.79]",100502
0,33,"[-46.0746, -21.01, -22.22, -47.07, -84.6, 81.88, 47.5819, 64.5, 94.49]",100512
0,33,"[-0.95, -21.01, -22.22, -47.07, 18.95, 56.1614, -89.6802, 51.33, 77.79]",101113
0,33,"[-0.95, -21.01, -22.22, -54.6254, -94.4569, 56.1614, 0.68, 51.33, 77.79]",100527
0,34,"[-0.95, -21.01, -22.22, -47.07, 18.95, 93.26, 0.68, 51.33, 77.79]",100502
0,34,"[-0.95, -21.01, -22.22, -47.07, -84.6, 81.88, 9.17, 64.5, 94.49]",100517
0,34,"[-0.95, -21.01, -22.22, -47.07, 18.95, 56.1614, 0.68, 51.33, 77.79]",100513
0,34,"[-0.95, -21.01, -22.22, -47.07, -94.4569, 56.1614, 0.68, 51.33, 77.79]",100534
0,34,"[-0.95, -21.01, -22.22, -47.07, -84.6, 81.88, 47.5819, 64.5, 94.49]",100536
0,34,"[-46.0746, -21.01, -22.22, -47.07, 95.6958, 81.88, 9.17, 64.5, -15.8941]",100577
0,34,"[-0.95, 98.8631, -22.22, -47.07, 18.95, 56.1614, 7.8394, 51.33, 77.79]",100519
0,34,"[-0.95, -21.01, -22.22, -47.7105, -94.4569, 56.1614, 0.68, 51.33, -37.1684]",100527
0,34,"[-0.95, 11.0137, -22.22, -47.07, -94.4569, 56.1614, 0.68, 51.33, 77.79]",100502
0,34,"[-46.0746, -21.01, -22.22, -47.07, -84.6, 81.88, 47.5819, 64.5, 94.49]",100512
0,34,"[-0.95, -21.01, -22.22, -47.07, 18.95, 56.1614, -89.6802, 51.33, 77.79]",101113
0,34,"[-0.95, -21.01, -22.22, -54.6254, -94.4569, 56.1614, 0.68, 51.33, 77.79]",100527
0,35,"[-0.95, -21.01, -22.22, -47.07, 18.95, 93.26, 0.68, 51.33, 77.79]",100502
0,35,"[-0.95, -21.01, -22.22, -47.07, -84.6, 81.88, 9.17, 64.5, 94.49]",100517
0,35,"[-0.95, -21.01, -22.22, -47.07, 18.95, 56.1614, 0.68, 51.33, 77.79]",100513
0,35,"[-0.95, -21.01, -22.22, -47.07, -94.4569, 56.1614, 0.68, 51.33, 77.79]",100534
0,35,"[-0.95, -21.01, -22.22, -47.07, -84.6, 81.88, 47.5819, 64.5, 94.49]",100536
0,35,"[-46.0746, -21.01, -22.22, -47.07, 95.6958, 81.88, 9.17, 64.5, -15.8941]",100577
0,35,"[-0.95, 98.8631, -22.22, -47.07, 18.95, 56.1614, 7.8394, 51.33, 77.79]",100519
0,35,"[-0.95, -21.01, -22.22, -47.7105, -94.4569, 56.1614, 0.68, 51.33, -37.1684]",100527
0,35,"[-0.95, 11.0137, -22.22, -47.07, -94.4569, 56.1614, 0.68, 51.33, 77.79]",100502
0,35,"[-46.0746, -21.01, -22.22, -47.07, -84.6, 81.88, 47.5819, 64.5, 94.49]",100512
0,35,"[-0.95, -21.01, -22.22, -47.07, 18.95, 56.1614, -89.6802, 51.33, 77.79]",101113
0,35,"[-0.95, -21.01, -22.22, -54.6254, -94.4569, 56.1614, 0.68, 51.33, 77.79]",100527
0,36,"[-0.95, -21.01, -22.22, -47.07, 18.95, 93.26, 0.68, 51.33, 77.79]",100502
0,36,"[-0.95, -21.01, -22.22, -47.07, -84.6, 81.88, 9.17, 64.5, 94.49]",100517
0,36,"[-0.95, -21.01, -22.22, -47.07, 18.95, 56.1614, 0.68, 51.33, 77.79]",100513
0,36,"[-0.95, -21.01, -22.22, -47.07, -94.4569, 56.1614, 0.68, 51.33, 77.79]",100534
0,36,"[-0.95, -21.01, -22.22, -47.07, -84.6, 81.88, 47.5819, 64.5, 94.49]",100536
0,36,"[-46.0746, -21.01, -22.22, -47.07, 95.6958, 81.88, 9.17, 64.5, -15.8941]",100577
0,36,"[-0.95, 98.8631, -22.22, -47.07, 18.95, 56.1614, 7.8394, 51.33, 77.79]",100519
0,36,"[-0.95, -21.01, -22.22, -47.7105, -94.4569, 56.1614, 0.68, 51.33, -37.1684]",100527
0,36,"[-0.95, 11.0137, -22.22, -47.07, -94.4569, 56.1614, 0.68, 51.33, 77.79]",100502
0,36,"[-46.0746, -21.01, -22.22, -47.07, -84.6, 81.88, 47.5819, 64.5, 94.49]",100512
0,36,"[-0.95, -21.01, -22.22, -47.07, 18.95, 56.1614, -89.6802, 51.33, 77.79]",101113
0,36,"[-0.95, -21.01, -22.22, -54.6254, -94.4569, 56.1614, 0.68, 51.33, 77.79]",100527
0,37,"[-0.95, -21.01, -22.22, -47.07, 18.95, 93.26, 0.68, 51.33, 77.79]",100502
0,37,"[-0.95, -21.01, -22.22, -47.07, -84.6, 81.88, 9.17, 64.5, 94.49]",100517
0,37,"[-0.95, -21.01, -22.22, -47.07, 18.95, 56.1614, 0.68, 51.33, 77.79]",100513
0,37,"[-0.95, -21.01, -22.22, -47.07, -94.4569, 56.1614, 0.68, 51.33, 77.79]",100534
0,37,"[-0.95, -21.01, -22.22, -47.07, -84.6, 81.88, 47.5819, 64.5, 94.49]",100536
0,37,"[-46.0746, -21.01, -22.22, -47.07, 95.6958, 81.88, 9.17, 64.5, -15.8941]",100577
0,37,"[-0.95, 98.8631, -22.22, -47.07, 18.95, 56.1614, 7.8394, 51.33, 77.79]",100519
0,37,"[-0.95, -21.01, -22.22, -47.7105, -94.4569, 56.1614, 0.68, 51.33, -37.1684]",100527
0,37,"[-0.95, 11.0137, -22.22, -47.07, -94.4569, 56.1614, 0.68, 51.33, 77.79]",100502
0,37,"[-46.0746, -21.01, -22.22, -47.07, -84.6, 81.88, 47.5819, 64.5, 94.49]",100512
0,37,"[-0.95, -21.01, -22.22, -47.07, 18.95, 56.1614, -89.6802, 51.33, 77.79]",101113
0,37,"[-0.95, -21.01, -22.22, -54.6254, -94.4569, 56.1614, 0.68, 51.33, 77.79]",100527
0,38,"[-0.95, -21.01, -22.22, -47.07, 18.95, 93.26, 0.68, 51.33, 77.79]",100502
0,38,"[-0.95, -21.01, -22.22, -47.07, -84.6, 81.88, 9.17, 64.5, 94.49]",100517
0,38,"[-0.95, -21.01, -22.22, -47.07, 18.95, 56.1614, 0.68, 51.33, 77.79]",100513
0,38,"[-0.95, -21.01, -22.22, -47.07, -94.4569, 56.1614, 0.68, 51.33, 77.79]",100534
0,38,"[-0.95, -21.01, -22.22, -47.07, -84.6, 81.88, 47.5819, 64.5, 94.49]",100536
0,38,"[-46.0746, -21.01, -22.22, -47.07, 95.6958, 81.88, 9.17, 64.5, -15.8941]",100577
0,38,"[-0.95, 98.8631, -22.22, -47.07, 18.95, 56.1614, 7.8394, 51.33, 77.79]",100519
0,38,"[-0.95, -21.01, -22.22, -47.7105, -94.4569, 56.1614, 0.68, 51.33, -37.1684]",100527
0,38,"[-0.95, 11.0137, -22.22, -47.07, -94.4569, 56.1614, 0.68, 51.33, 77.79]",100502
0,38,"[-46.0746, -21.01, -22.22, -47.07, -84.6, 81.88, 47.5819, 64.5, 94.49]",100512
0,38,"[-0.95, -21.01, -22.22, -47.07, 18.95, 56.1614, -89.6802, 51.33, 77.79]",101113
0,38,"[-0.95, -21.01, -22.22, -54.6254, -94.4569, 56.1614, 0.68, 51.33, 77.79]",100527
0,39,"[-0.95, -21.01, -22.22, -47.07, 18.95, 93.26, 0.68, 51.33, 77.79]",100502
0,39,"[-0.95, -21.01, -22.22, -47.07, -84.6, 81.88, 9.17, 64.5, 94.49]",100517
0,39,"[-0.95, -21.01, -22.22, -47.07, 18.95, 56.1614, 0.68, 51.33, 77.79]",100513
0,39,"[-0.95, -21.01, -22.22, -47.07, -94.4569, 56.1614, 0.68, 51.33, 77.79]",100534
0,39,"[-0.95, -21.01, -22.22, -47.07, -84.6, 81.88, 47.5819, 64.5, 94.49]",100536
0,39,"[-46.0746, -21.01, -22.22, -47.07, 95.6958, 81.88, 9.17, 64.5, -15.8941]",100577
0,39,"[-0.95, 98.8631, -22.22, -47.07, 18.95, 56.1614, 7.8394, 51.33, 77.79]",100519
0,39,"[-0.95, -21.01, -22.22, -47.7105, -94.4569, 56.1614, 0.68, 51.33, -37.1684]",100527
0,39,"[-0.95, 11.0137, -22.22, -47.07, -94.4569, 56.1614, 0.68, 51.33, 77.79]",100502
0,39,"[-46.0746, -21.01, -22.22, -47.07, -84.6, 81.88, 47.5819, 64.5, 94.49]",100512
0,39,"[-0.95, -21.01, -22.22, -47.07, 18.95, 56.1614, -89.6802, 51.33, 77.79]",101113
0,39,"[-0.95, -21.01, -22.22, -54.6254, -94.4569, 56.1614, 0.68, 51.33, 77.79]",100527
0,40,"[-0.95, -21.01, -22.22, -47.07, 18.95, 93.26, 0.68, 51.33, 77.79]",100502
0,40,"[-0.95, -21.01, -22.22, -47.07, -84.6, 81.88, 9.17, 64.5, 94.49]",100517
0,40,"[-0.95, -21.01, -22.22, -47.07, 18.95, 56.1614, 0.68, 51.33, 77.79]",100513
0,40,"[-0.95, -21.01, -22.22, -47.07, -94.4569, 56.1614, 0.68, 51.33, 77.79]",100534
0,40,"[-0.95, -21.01, -22.22, -47.07, -84.6, 81.88, 47.5819, 64.5, 94.49]",100536
0,40,"[-46.0746, -21.01, -22.22, -47.07, 95.6958, 81.88, 9.17, 64.5, -15.8941]",100577
0,40,"[-0.95, 98.8631, -22.22, -47.07, 18.95, 56.1614, 7.8394, 51.33, 77.79]",100519
0,40,"[-0.95, -21.01, -22.22, -47.7105, -94.4569, 56.1614, 0.68, 51.33, -37.1684]",100527
0,40,"[-0.95, 11.0137, -22.22, -47.07, -94.4569, 56.1614, 0.68, 51.33, 77.79]",100502
0,40,"[-46.0746, -21.01, -22.22, -47.07, -84.6, 81.88, 47.5819, 64.5, 94.49]",100512
0,40,"[-0.95, -21.01, -22.22, -47.07, 18.95, 56.1614, -89.6802, 51.33, 77.79]",101113
